antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Course 2 - Group_High'}),frozenset({'Course 4 - Third_High'}),0.09615384615384616,0.125,0.038461538461538464,0.4,3.2,1.0,0.026442307692307696,1.4583333333333335,0.7606382978723404,0.2105263157894737,0.31428571428571433,0.35384615384615387
frozenset({'Course 2 - Group_Medium'}),frozenset({'Course 5 - Their_High'}),0.04807692307692308,0.057692307692307696,0.019230769230769232,0.4,6.933333333333334,1.0,0.016457100591715977,1.5705128205128205,0.898989898989899,0.2222222222222222,0.363265306122449,0.3666666666666667
frozenset({'Course 5 - Their_High'}),frozenset({'Course 2 - Group_Medium'}),0.057692307692307696,0.04807692307692308,0.019230769230769232,0.3333333333333333,6.933333333333333,1.0,0.016457100591715977,1.4278846153846152,0.9081632653061223,0.2222222222222222,0.2996632996632997,0.3666666666666667
frozenset({'Course 2 - Group_Medium'}),frozenset({'Course 5 - Their_Medium'}),0.04807692307692308,0.09615384615384616,0.019230769230769232,0.4,4.16,1.0,0.014607988165680475,1.5064102564102564,0.7979797979797981,0.15384615384615385,0.3361702127659575,0.30000000000000004
frozenset({'Course 5 - Their_Medium'}),frozenset({'Course 2 - Group_Medium'}),0.09615384615384616,0.04807692307692308,0.019230769230769232,0.2,4.16,1.0,0.014607988165680475,1.189903846153846,0.8404255319148937,0.15384615384615385,0.15959595959595962,0.30000000000000004
frozenset({'Course 3 - Do_High'}),frozenset({'Course 4 - Look_Medium'}),0.11538461538461539,0.10576923076923077,0.028846153846153848,0.25,2.3636363636363638,1.0,0.01664201183431953,1.1923076923076923,0.6521739130434783,0.15000000000000002,0.16129032258064513,0.26136363636363635
frozenset({'Course 4 - Look_Medium'}),frozenset({'Course 3 - Do_High'}),0.10576923076923077,0.11538461538461539,0.028846153846153848,0.27272727272727276,2.3636363636363638,1.0,0.01664201183431953,1.2163461538461537,0.6451612903225806,0.15000000000000002,0.17786561264822137,0.26136363636363635
frozenset({'Course 3 - Do_High'}),frozenset({'Course 4 - Third_Medium'}),0.11538461538461539,0.125,0.028846153846153848,0.25,2.0,1.0,0.014423076923076924,1.1666666666666667,0.5652173913043478,0.13636363636363638,0.14285714285714285,0.2403846153846154
frozenset({'Course 4 - Third_Medium'}),frozenset({'Course 3 - Do_High'}),0.125,0.11538461538461539,0.028846153846153848,0.23076923076923078,2.0,1.0,0.014423076923076924,1.1500000000000001,0.5714285714285714,0.13636363636363638,0.13043478260869568,0.2403846153846154
frozenset({'Course 3 - Do_High'}),frozenset({'Course 5 - Their_Medium'}),0.11538461538461539,0.09615384615384616,0.019230769230769232,0.16666666666666666,1.7333333333333332,1.0,0.008136094674556213,1.0846153846153845,0.4782608695652174,0.09999999999999999,0.07801418439716311,0.18333333333333335
frozenset({'Course 5 - Their_Medium'}),frozenset({'Course 3 - Do_High'}),0.09615384615384616,0.11538461538461539,0.019230769230769232,0.2,1.7333333333333334,1.0,0.008136094674556213,1.1057692307692306,0.4680851063829787,0.09999999999999999,0.09565217391304348,0.18333333333333335
frozenset({'Course 4 - Third_High'}),frozenset({'Course 3 - Do_Medium'}),0.125,0.07692307692307693,0.019230769230769232,0.15384615384615385,2.0,1.0,0.009615384615384616,1.090909090909091,0.5714285714285714,0.10526315789473684,0.08333333333333333,0.20192307692307693
frozenset({'Course 3 - Do_Medium'}),frozenset({'Course 4 - Third_High'}),0.07692307692307693,0.125,0.019230769230769232,0.25,2.0,1.0,0.009615384615384616,1.1666666666666667,0.5416666666666666,0.10526315789473684,0.14285714285714285,0.20192307692307693
frozenset({'Course 5 - Lead_Medium'}),frozenset({'Course 3 - Do_Medium'}),0.11538461538461539,0.07692307692307693,0.019230769230769232,0.16666666666666666,2.1666666666666665,1.0,0.010355029585798817,1.1076923076923078,0.6086956521739131,0.11111111111111112,0.0972222222222222,0.20833333333333331
frozenset({'Course 3 - Do_Medium'}),frozenset({'Course 5 - Lead_Medium'}),0.07692307692307693,0.11538461538461539,0.019230769230769232,0.25,2.1666666666666665,1.0,0.010355029585798817,1.1794871794871795,0.5833333333333334,0.11111111111111112,0.15217391304347827,0.20833333333333331
frozenset({'Course 3 - Week_High'}),frozenset({'Course 3 - Key_High'}),0.1346153846153846,0.07692307692307693,0.028846153846153848,0.2142857142857143,2.7857142857142856,1.0,0.01849112426035503,1.174825174825175,0.7407407407407407,0.15789473684210528,0.1488095238095238,0.29464285714285715
frozenset({'Course 3 - Key_High'}),frozenset({'Course 3 - Week_High'}),0.07692307692307693,0.1346153846153846,0.028846153846153848,0.375,2.785714285714286,1.0,0.01849112426035503,1.3846153846153846,0.6944444444444444,0.15789473684210528,0.2777777777777778,0.29464285714285715
frozenset({'Course 4 - Look_Low'}),frozenset({'Course 3 - Key_High'}),0.09615384615384616,0.07692307692307693,0.019230769230769232,0.2,2.6,1.0,0.01183431952662722,1.1538461538461537,0.6808510638297872,0.125,0.13333333333333333,0.225
frozenset({'Course 3 - Key_High'}),frozenset({'Course 4 - Look_Low'}),0.07692307692307693,0.09615384615384616,0.019230769230769232,0.25,2.5999999999999996,1.0,0.01183431952662722,1.205128205128205,0.6666666666666667,0.125,0.1702127659574468,0.225
frozenset({'Course 4 - Purpose_High'}),frozenset({'Course 3 - Key_High'}),0.125,0.07692307692307693,0.019230769230769232,0.15384615384615385,2.0,1.0,0.009615384615384616,1.090909090909091,0.5714285714285714,0.10526315789473684,0.08333333333333333,0.20192307692307693
frozenset({'Course 3 - Key_High'}),frozenset({'Course 4 - Purpose_High'}),0.07692307692307693,0.125,0.019230769230769232,0.25,2.0,1.0,0.009615384615384616,1.1666666666666667,0.5416666666666666,0.10526315789473684,0.14285714285714285,0.20192307692307693
frozenset({'Course 4 - Look_Medium'}),frozenset({'Course 3 - Key_Low'}),0.10576923076923077,0.057692307692307696,0.019230769230769232,0.18181818181818182,3.1515151515151514,1.0,0.013128698224852072,1.1517094017094018,0.7634408602150538,0.13333333333333336,0.13172541743970315,0.25757575757575757
frozenset({'Course 3 - Key_Low'}),frozenset({'Course 4 - Look_Medium'}),0.057692307692307696,0.10576923076923077,0.019230769230769232,0.3333333333333333,3.1515151515151514,1.0,0.013128698224852072,1.3413461538461537,0.7244897959183673,0.13333333333333336,0.2544802867383512,0.25757575757575757
frozenset({'Course 4 - Look_High'}),frozenset({'Course 3 - Week_High'}),0.09615384615384616,0.1346153846153846,0.019230769230769232,0.2,1.4857142857142858,1.0,0.006286982248520711,1.0817307692307692,0.3617021276595745,0.0909090909090909,0.07555555555555557,0.17142857142857143
frozenset({'Course 3 - Week_High'}),frozenset({'Course 4 - Look_High'}),0.1346153846153846,0.09615384615384616,0.019230769230769232,0.14285714285714288,1.4857142857142858,1.0,0.006286982248520711,1.0544871794871795,0.37777777777777777,0.0909090909090909,0.05167173252279637,0.17142857142857143
frozenset({'Course 3 - Week_High'}),frozenset({'Course 4 - Purpose_High'}),0.1346153846153846,0.125,0.038461538461538464,0.28571428571428575,2.285714285714286,1.0,0.021634615384615388,1.225,0.65,0.17391304347826092,0.18367346938775514,0.29670329670329676
frozenset({'Course 4 - Purpose_High'}),frozenset({'Course 3 - Week_High'}),0.125,0.1346153846153846,0.038461538461538464,0.3076923076923077,2.285714285714286,1.0,0.021634615384615388,1.25,0.6428571428571428,0.17391304347826092,0.2,0.29670329670329676
frozenset({'Course 4 - Third_High'}),frozenset({'Course 3 - Week_High'}),0.125,0.1346153846153846,0.019230769230769232,0.15384615384615385,1.142857142857143,1.0,0.0024038461538461557,1.0227272727272727,0.14285714285714293,0.08000000000000002,0.022222222222222237,0.14835164835164838
frozenset({'Course 3 - Week_High'}),frozenset({'Course 4 - Third_High'}),0.1346153846153846,0.125,0.019230769230769232,0.14285714285714288,1.142857142857143,1.0,0.0024038461538461557,1.0208333333333335,0.14444444444444454,0.08000000000000002,0.020408163265306145,0.14835164835164838
frozenset({'Course 5 - Need_Medium'}),frozenset({'Course 3 - Week_High'}),0.10576923076923077,0.1346153846153846,0.028846153846153848,0.27272727272727276,2.025974025974026,1.0,0.014607988165680475,1.1899038461538463,0.5663082437275986,0.13636363636363638,0.15959595959595962,0.24350649350649353
frozenset({'Course 3 - Week_High'}),frozenset({'Course 5 - Need_Medium'}),0.1346153846153846,0.10576923076923077,0.028846153846153848,0.2142857142857143,2.025974025974026,1.0,0.014607988165680475,1.1381118881118881,0.5851851851851851,0.13636363636363638,0.12135176651305685,0.24350649350649353
frozenset({'Course 5 - Lead_Medium'}),frozenset({'Course 3 - Week_Medium'}),0.11538461538461539,0.07692307692307693,0.019230769230769232,0.16666666666666666,2.1666666666666665,1.0,0.010355029585798817,1.1076923076923078,0.6086956521739131,0.11111111111111112,0.0972222222222222,0.20833333333333331
frozenset({'Course 3 - Week_Medium'}),frozenset({'Course 5 - Lead_Medium'}),0.07692307692307693,0.11538461538461539,0.019230769230769232,0.25,2.1666666666666665,1.0,0.010355029585798817,1.1794871794871795,0.5833333333333334,0.11111111111111112,0.15217391304347827,0.20833333333333331
frozenset({'Course 4 - Third_High'}),frozenset({'Course 4 - Look_High'}),0.125,0.09615384615384616,0.019230769230769232,0.15384615384615385,1.6,1.0,0.007211538461538462,1.0681818181818181,0.42857142857142855,0.09523809523809525,0.06382978723404256,0.17692307692307693
frozenset({'Course 4 - Look_High'}),frozenset({'Course 4 - Third_High'}),0.09615384615384616,0.125,0.019230769230769232,0.2,1.6,1.0,0.007211538461538462,1.09375,0.4148936170212766,0.09523809523809525,0.08571428571428573,0.17692307692307693
frozenset({'Course 5 - Lead_Medium'}),frozenset({'Course 4 - Look_High'}),0.11538461538461539,0.09615384615384616,0.019230769230769232,0.16666666666666666,1.7333333333333332,1.0,0.008136094674556213,1.0846153846153845,0.4782608695652174,0.09999999999999999,0.07801418439716311,0.18333333333333335
frozenset({'Course 4 - Look_High'}),frozenset({'Course 5 - Lead_Medium'}),0.09615384615384616,0.11538461538461539,0.019230769230769232,0.2,1.7333333333333334,1.0,0.008136094674556213,1.1057692307692306,0.4680851063829787,0.09999999999999999,0.09565217391304348,0.18333333333333335
frozenset({'Course 5 - Need_Medium'}),frozenset({'Course 4 - Look_High'}),0.10576923076923077,0.09615384615384616,0.028846153846153848,0.27272727272727276,2.8363636363636364,1.0,0.01867603550295858,1.2427884615384615,0.7240143369175627,0.16666666666666669,0.19535783365570605,0.2863636363636364
frozenset({'Course 4 - Look_High'}),frozenset({'Course 5 - Need_Medium'}),0.09615384615384616,0.10576923076923077,0.028846153846153848,0.3,2.8363636363636364,1.0,0.01867603550295858,1.2774725274725276,0.7163120567375887,0.16666666666666669,0.21720430107526878,0.2863636363636364
frozenset({'Course 4 - Look_High'}),frozenset({'Course 5 - Their_High'}),0.09615384615384616,0.057692307692307696,0.019230769230769232,0.2,3.466666666666667,1.0,0.013683431952662722,1.1778846153846152,0.7872340425531914,0.14285714285714285,0.1510204081632653,0.26666666666666666
frozenset({'Course 5 - Their_High'}),frozenset({'Course 4 - Look_High'}),0.057692307692307696,0.09615384615384616,0.019230769230769232,0.3333333333333333,3.4666666666666663,1.0,0.013683431952662722,1.3557692307692306,0.7551020408163265,0.14285714285714285,0.2624113475177305,0.26666666666666666
frozenset({'Course 4 - Third_High'}),frozenset({'Course 4 - Look_Low'}),0.125,0.09615384615384616,0.028846153846153848,0.23076923076923078,2.4,1.0,0.01682692307692308,1.175,0.6666666666666667,0.15000000000000002,0.14893617021276598,0.2653846153846154
frozenset({'Course 4 - Look_Low'}),frozenset({'Course 4 - Third_High'}),0.09615384615384616,0.125,0.028846153846153848,0.3,2.4,1.0,0.01682692307692308,1.25,0.6453900709219859,0.15000000000000002,0.19999999999999998,0.2653846153846154
frozenset({'Course 4 - Look_Low'}),frozenset({'Course 5 - Lead_High'}),0.09615384615384616,0.10576923076923077,0.019230769230769232,0.2,1.890909090909091,1.0,0.009060650887573966,1.1177884615384615,0.5212765957446809,0.10526315789473684,0.10537634408602152,0.19090909090909092
frozenset({'Course 5 - Lead_High'}),frozenset({'Course 4 - Look_Low'}),0.10576923076923077,0.09615384615384616,0.019230769230769232,0.18181818181818182,1.8909090909090909,1.0,0.009060650887573966,1.1047008547008548,0.5268817204301076,0.10526315789473684,0.09477756286266925,0.19090909090909092
frozenset({'Course 5 - Lead_Medium'}),frozenset({'Course 4 - Look_Low'}),0.11538461538461539,0.09615384615384616,0.019230769230769232,0.16666666666666666,1.7333333333333332,1.0,0.008136094674556213,1.0846153846153845,0.4782608695652174,0.09999999999999999,0.07801418439716311,0.18333333333333335
frozenset({'Course 4 - Look_Low'}),frozenset({'Course 5 - Lead_Medium'}),0.09615384615384616,0.11538461538461539,0.019230769230769232,0.2,1.7333333333333334,1.0,0.008136094674556213,1.1057692307692306,0.4680851063829787,0.09999999999999999,0.09565217391304348,0.18333333333333335
frozenset({'Course 5 - Their_Medium'}),frozenset({'Course 4 - Look_Low'}),0.09615384615384616,0.09615384615384616,0.019230769230769232,0.2,2.08,1.0,0.009985207100591717,1.1298076923076923,0.5744680851063829,0.11111111111111112,0.1148936170212766,0.2
frozenset({'Course 4 - Look_Low'}),frozenset({'Course 5 - Their_Medium'}),0.09615384615384616,0.09615384615384616,0.019230769230769232,0.2,2.08,1.0,0.009985207100591717,1.1298076923076923,0.5744680851063829,0.11111111111111112,0.1148936170212766,0.2
frozenset({'Course 4 - Look_Medium'}),frozenset({'Course 4 - Third_Medium'}),0.10576923076923077,0.125,0.038461538461538464,0.36363636363636365,2.909090909090909,1.0,0.025240384615384616,1.375,0.7338709677419355,0.2,0.27272727272727276,0.3356643356643357
frozenset({'Course 4 - Third_Medium'}),frozenset({'Course 4 - Look_Medium'}),0.125,0.10576923076923077,0.038461538461538464,0.3076923076923077,2.909090909090909,1.0,0.025240384615384616,1.2916666666666667,0.7499999999999999,0.2,0.22580645161290322,0.3356643356643357
frozenset({'Course 5 - Lead_Low'}),frozenset({'Course 4 - Look_Medium'}),0.04807692307692308,0.10576923076923077,0.019230769230769232,0.4,3.781818181818182,1.0,0.014145710059171599,1.4903846153846154,0.7727272727272728,0.14285714285714285,0.32903225806451614,0.2909090909090909
frozenset({'Course 4 - Look_Medium'}),frozenset({'Course 5 - Lead_Low'}),0.10576923076923077,0.04807692307692308,0.019230769230769232,0.18181818181818182,3.7818181818181817,1.0,0.014145710059171599,1.1634615384615385,0.8225806451612904,0.14285714285714285,0.14049586776859505,0.2909090909090909
frozenset({'Course 5 - Their_Medium'}),frozenset({'Course 4 - Look_Medium'}),0.09615384615384616,0.10576923076923077,0.019230769230769232,0.2,1.890909090909091,1.0,0.009060650887573966,1.1177884615384615,0.5212765957446809,0.10526315789473684,0.10537634408602152,0.19090909090909092
frozenset({'Course 4 - Look_Medium'}),frozenset({'Course 5 - Their_Medium'}),0.10576923076923077,0.09615384615384616,0.019230769230769232,0.18181818181818182,1.8909090909090909,1.0,0.009060650887573966,1.1047008547008548,0.5268817204301076,0.10526315789473684,0.09477756286266925,0.19090909090909092
frozenset({'Course 4 - Third_High'}),frozenset({'Course 4 - Purpose_High'}),0.125,0.125,0.028846153846153848,0.23076923076923078,1.8461538461538463,1.0,0.013221153846153848,1.1375000000000002,0.5238095238095238,0.13043478260869568,0.1208791208791209,0.23076923076923078
frozenset({'Course 4 - Purpose_High'}),frozenset({'Course 4 - Third_High'}),0.125,0.125,0.028846153846153848,0.23076923076923078,1.8461538461538463,1.0,0.013221153846153848,1.1375000000000002,0.5238095238095238,0.13043478260869568,0.1208791208791209,0.23076923076923078
frozenset({'Course 5 - Lead_Medium'}),frozenset({'Course 4 - Purpose_High'}),0.11538461538461539,0.125,0.019230769230769232,0.16666666666666666,1.3333333333333333,1.0,0.004807692307692308,1.05,0.28260869565217395,0.08695652173913045,0.04761904761904761,0.16025641025641024
frozenset({'Course 4 - Purpose_High'}),frozenset({'Course 5 - Lead_Medium'}),0.125,0.11538461538461539,0.019230769230769232,0.15384615384615385,1.3333333333333333,1.0,0.004807692307692308,1.0454545454545454,0.2857142857142857,0.08695652173913045,0.04347826086956522,0.16025641025641024
frozenset({'Course 5 - Need_High'}),frozenset({'Course 4 - Purpose_High'}),0.07692307692307693,0.125,0.019230769230769232,0.25,2.0,1.0,0.009615384615384616,1.1666666666666667,0.5416666666666666,0.10526315789473684,0.14285714285714285,0.20192307692307693
frozenset({'Course 4 - Purpose_High'}),frozenset({'Course 5 - Need_High'}),0.125,0.07692307692307693,0.019230769230769232,0.15384615384615385,2.0,1.0,0.009615384615384616,1.090909090909091,0.5714285714285714,0.10526315789473684,0.08333333333333333,0.20192307692307693
frozenset({'Course 4 - Purpose_Medium'}),frozenset({'Course 5 - Lead_High'}),0.057692307692307696,0.10576923076923077,0.019230769230769232,0.3333333333333333,3.1515151515151514,1.0,0.013128698224852072,1.3413461538461537,0.7244897959183673,0.13333333333333336,0.2544802867383512,0.25757575757575757
frozenset({'Course 5 - Lead_High'}),frozenset({'Course 4 - Purpose_Medium'}),0.10576923076923077,0.057692307692307696,0.019230769230769232,0.18181818181818182,3.1515151515151514,1.0,0.013128698224852072,1.1517094017094018,0.7634408602150538,0.13333333333333336,0.13172541743970315,0.25757575757575757
frozenset({'Course 5 - Need_Medium'}),frozenset({'Course 4 - Third_High'}),0.10576923076923077,0.125,0.019230769230769232,0.18181818181818182,1.4545454545454546,1.0,0.006009615384615386,1.0694444444444444,0.34946236559139787,0.0909090909090909,0.06493506493506494,0.16783216783216784
frozenset({'Course 4 - Third_High'}),frozenset({'Course 5 - Need_Medium'}),0.125,0.10576923076923077,0.019230769230769232,0.15384615384615385,1.4545454545454546,1.0,0.006009615384615386,1.0568181818181819,0.35714285714285715,0.0909090909090909,0.05376344086021506,0.16783216783216784
frozenset({'Course 4 - Third_Medium'}),frozenset({'Course 5 - Lead_High'}),0.125,0.10576923076923077,0.019230769230769232,0.15384615384615385,1.4545454545454546,1.0,0.006009615384615386,1.0568181818181819,0.35714285714285715,0.0909090909090909,0.05376344086021506,0.16783216783216784
frozenset({'Course 5 - Lead_High'}),frozenset({'Course 4 - Third_Medium'}),0.10576923076923077,0.125,0.019230769230769232,0.18181818181818182,1.4545454545454546,1.0,0.006009615384615386,1.0694444444444444,0.34946236559139787,0.0909090909090909,0.06493506493506494,0.16783216783216784
frozenset({'Course 5 - Need_Medium'}),frozenset({'Course 4 - Third_Medium'}),0.10576923076923077,0.125,0.028846153846153848,0.27272727272727276,2.181818181818182,1.0,0.015625,1.203125,0.6057347670250895,0.14285714285714285,0.16883116883116886,0.2517482517482518
frozenset({'Course 4 - Third_Medium'}),frozenset({'Course 5 - Need_Medium'}),0.125,0.10576923076923077,0.028846153846153848,0.23076923076923078,2.181818181818182,1.0,0.015625,1.1625,0.6190476190476191,0.14285714285714285,0.13978494623655913,0.2517482517482518
frozenset({'Course 5 - Their_Medium'}),frozenset({'Course 4 - Third_Medium'}),0.09615384615384616,0.125,0.019230769230769232,0.2,1.6,1.0,0.007211538461538462,1.09375,0.4148936170212766,0.09523809523809525,0.08571428571428573,0.17692307692307693
frozenset({'Course 4 - Third_Medium'}),frozenset({'Course 5 - Their_Medium'}),0.125,0.09615384615384616,0.019230769230769232,0.15384615384615385,1.6,1.0,0.007211538461538462,1.0681818181818181,0.42857142857142855,0.09523809523809525,0.06382978723404256,0.17692307692307693
"frozenset({'Course 3 - Do_High', 'Course 4 - Look_Medium'})",frozenset({'Course 1 - Century_Medium'}),0.028846153846153848,0.0673076923076923,0.019230769230769232,0.6666666666666666,9.904761904761905,1.0,0.017289201183431954,2.798076923076923,0.9257425742574258,0.25000000000000006,0.6426116838487972,0.47619047619047616
"frozenset({'Course 3 - Do_High', 'Course 1 - Century_Medium'})",frozenset({'Course 4 - Look_Medium'}),0.028846153846153848,0.10576923076923077,0.019230769230769232,0.6666666666666666,6.303030303030303,1.0,0.016179733727810654,2.6826923076923075,0.8663366336633664,0.16666666666666669,0.6272401433691756,0.4242424242424242
"frozenset({'Course 4 - Look_Medium', 'Course 1 - Century_Medium'})",frozenset({'Course 3 - Do_High'}),0.019230769230769232,0.11538461538461539,0.019230769230769232,1.0,8.666666666666666,1.0,0.017011834319526627,inf,0.9019607843137255,0.16666666666666666,1.0,0.5833333333333334
frozenset({'Course 3 - Do_High'}),"frozenset({'Course 4 - Look_Medium', 'Course 1 - Century_Medium'})",0.11538461538461539,0.019230769230769232,0.019230769230769232,0.16666666666666666,8.666666666666666,1.0,0.017011834319526627,1.1769230769230767,1.0,0.16666666666666666,0.1503267973856209,0.5833333333333334
frozenset({'Course 4 - Look_Medium'}),"frozenset({'Course 3 - Do_High', 'Course 1 - Century_Medium'})",0.10576923076923077,0.028846153846153848,0.019230769230769232,0.18181818181818182,6.303030303030303,1.0,0.016179733727810654,1.186965811965812,0.9408602150537635,0.16666666666666669,0.15751575157515751,0.4242424242424242
frozenset({'Course 1 - Century_Medium'}),"frozenset({'Course 3 - Do_High', 'Course 4 - Look_Medium'})",0.0673076923076923,0.028846153846153848,0.019230769230769232,0.28571428571428575,9.904761904761905,1.0,0.017289201183431954,1.359615384615385,0.9639175257731959,0.25000000000000006,0.2644978783592645,0.47619047619047616
"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",frozenset({'Course 1 - Job_High'}),0.038461538461538464,0.125,0.019230769230769232,0.5,4.0,1.0,0.014423076923076924,1.75,0.78,0.13333333333333336,0.42857142857142855,0.3269230769230769
"frozenset({'Course 4 - Third_High', 'Course 1 - Job_High'})",frozenset({'Course 2 - Group_High'}),0.019230769230769232,0.09615384615384616,0.019230769230769232,1.0,10.399999999999999,1.0,0.01738165680473373,inf,0.9215686274509806,0.2,1.0,0.6
"frozenset({'Course 2 - Group_High', 'Course 1 - Job_High'})",frozenset({'Course 4 - Third_High'}),0.019230769230769232,0.125,0.019230769230769232,1.0,8.0,1.0,0.01682692307692308,inf,0.8921568627450982,0.15384615384615388,1.0,0.5769230769230769
frozenset({'Course 4 - Third_High'}),"frozenset({'Course 2 - Group_High', 'Course 1 - Job_High'})",0.125,0.019230769230769232,0.019230769230769232,0.15384615384615385,8.0,1.0,0.01682692307692308,1.159090909090909,1.0,0.15384615384615388,0.13725490196078435,0.5769230769230769
frozenset({'Course 2 - Group_High'}),"frozenset({'Course 4 - Third_High', 'Course 1 - Job_High'})",0.09615384615384616,0.019230769230769232,0.019230769230769232,0.2,10.4,1.0,0.01738165680473373,1.2259615384615383,1.0,0.2,0.18431372549019612,0.6
frozenset({'Course 1 - Job_High'}),"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",0.125,0.038461538461538464,0.019230769230769232,0.15384615384615385,4.0,1.0,0.014423076923076924,1.1363636363636365,0.8571428571428571,0.13333333333333336,0.12000000000000001,0.3269230769230769
"frozenset({'Course 1 - Summer_High', 'Course 4 - Third_High'})",frozenset({'Course 2 - Group_High'}),0.019230769230769232,0.09615384615384616,0.019230769230769232,1.0,10.399999999999999,1.0,0.01738165680473373,inf,0.9215686274509806,0.2,1.0,0.6
"frozenset({'Course 1 - Summer_High', 'Course 2 - Group_High'})",frozenset({'Course 4 - Third_High'}),0.019230769230769232,0.125,0.019230769230769232,1.0,8.0,1.0,0.01682692307692308,inf,0.8921568627450982,0.15384615384615388,1.0,0.5769230769230769
"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",frozenset({'Course 1 - Summer_High'}),0.038461538461538464,0.08653846153846154,0.019230769230769232,0.5,5.777777777777778,1.0,0.015902366863905327,1.8269230769230769,0.86,0.18181818181818182,0.4526315789473684,0.3611111111111111
frozenset({'Course 1 - Summer_High'}),"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",0.08653846153846154,0.038461538461538464,0.019230769230769232,0.22222222222222224,5.777777777777778,1.0,0.015902366863905327,1.2362637362637363,0.905263157894737,0.18181818181818182,0.19111111111111112,0.3611111111111111
frozenset({'Course 4 - Third_High'}),"frozenset({'Course 1 - Summer_High', 'Course 2 - Group_High'})",0.125,0.019230769230769232,0.019230769230769232,0.15384615384615385,8.0,1.0,0.01682692307692308,1.159090909090909,1.0,0.15384615384615388,0.13725490196078435,0.5769230769230769
frozenset({'Course 2 - Group_High'}),"frozenset({'Course 1 - Summer_High', 'Course 4 - Third_High'})",0.09615384615384616,0.019230769230769232,0.019230769230769232,0.2,10.4,1.0,0.01738165680473373,1.2259615384615383,1.0,0.2,0.18431372549019612,0.6
"frozenset({'Course 5 - Need_Medium', 'Course 2 - Ahead_Medium'})",frozenset({'Course 4 - Third_Medium'}),0.019230769230769232,0.125,0.019230769230769232,1.0,8.0,1.0,0.01682692307692308,inf,0.8921568627450982,0.15384615384615388,1.0,0.5769230769230769
"frozenset({'Course 4 - Third_Medium', 'Course 2 - Ahead_Medium'})",frozenset({'Course 5 - Need_Medium'}),0.028846153846153848,0.10576923076923077,0.019230769230769232,0.6666666666666666,6.303030303030303,1.0,0.016179733727810654,2.6826923076923075,0.8663366336633664,0.16666666666666669,0.6272401433691756,0.4242424242424242
"frozenset({'Course 5 - Need_Medium', 'Course 4 - Third_Medium'})",frozenset({'Course 2 - Ahead_Medium'}),0.028846153846153848,0.08653846153846154,0.019230769230769232,0.6666666666666666,7.703703703703703,1.0,0.016734467455621304,2.740384615384615,0.8960396039603961,0.2,0.6350877192982456,0.4444444444444444
frozenset({'Course 2 - Ahead_Medium'}),"frozenset({'Course 5 - Need_Medium', 'Course 4 - Third_Medium'})",0.08653846153846154,0.028846153846153848,0.019230769230769232,0.22222222222222224,7.703703703703704,1.0,0.016734467455621304,1.2486263736263736,0.9526315789473686,0.2,0.19911991199119913,0.4444444444444444
frozenset({'Course 5 - Need_Medium'}),"frozenset({'Course 4 - Third_Medium', 'Course 2 - Ahead_Medium'})",0.10576923076923077,0.028846153846153848,0.019230769230769232,0.18181818181818182,6.303030303030303,1.0,0.016179733727810654,1.186965811965812,0.9408602150537635,0.16666666666666669,0.15751575157515751,0.4242424242424242
frozenset({'Course 4 - Third_Medium'}),"frozenset({'Course 5 - Need_Medium', 'Course 2 - Ahead_Medium'})",0.125,0.019230769230769232,0.019230769230769232,0.15384615384615385,8.0,1.0,0.01682692307692308,1.159090909090909,1.0,0.15384615384615388,0.13725490196078435,0.5769230769230769
"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",frozenset({'Course 3 - Do_Medium'}),0.038461538461538464,0.07692307692307693,0.019230769230769232,0.5,6.5,1.0,0.016272189349112426,1.8461538461538463,0.88,0.2,0.4583333333333333,0.375
"frozenset({'Course 4 - Third_High', 'Course 3 - Do_Medium'})",frozenset({'Course 2 - Group_High'}),0.019230769230769232,0.09615384615384616,0.019230769230769232,1.0,10.399999999999999,1.0,0.01738165680473373,inf,0.9215686274509806,0.2,1.0,0.6
"frozenset({'Course 3 - Do_Medium', 'Course 2 - Group_High'})",frozenset({'Course 4 - Third_High'}),0.019230769230769232,0.125,0.019230769230769232,1.0,8.0,1.0,0.01682692307692308,inf,0.8921568627450982,0.15384615384615388,1.0,0.5769230769230769
frozenset({'Course 4 - Third_High'}),"frozenset({'Course 3 - Do_Medium', 'Course 2 - Group_High'})",0.125,0.019230769230769232,0.019230769230769232,0.15384615384615385,8.0,1.0,0.01682692307692308,1.159090909090909,1.0,0.15384615384615388,0.13725490196078435,0.5769230769230769
frozenset({'Course 2 - Group_High'}),"frozenset({'Course 4 - Third_High', 'Course 3 - Do_Medium'})",0.09615384615384616,0.019230769230769232,0.019230769230769232,0.2,10.4,1.0,0.01738165680473373,1.2259615384615383,1.0,0.2,0.18431372549019612,0.6
frozenset({'Course 3 - Do_Medium'}),"frozenset({'Course 4 - Third_High', 'Course 2 - Group_High'})",0.07692307692307693,0.038461538461538464,0.019230769230769232,0.25,6.5,1.0,0.016272189349112426,1.2820512820512822,0.9166666666666666,0.2,0.22,0.375
